,gt,lt,td
5208,2020-06-19 07:45:01,卫星定位,12809
5209,2020-06-19 07:45:11,卫星定位,12809
5210,2020-06-19 07:45:21,卫星定位,12809
5211,2020-06-19 07:45:31,卫星定位,12809
5212,2020-06-19 07:45:41,卫星定位,12809
5213,2020-06-19 07:45:51,卫星定位,12809
5214,2020-06-19 07:46:01,卫星定位,12809
5215,2020-06-19 07:46:11,卫星定位,12809
5216,2020-06-19 07:46:21,卫星定位,12809
5217,2020-06-19 07:47:21,卫星定位,12810
5218,2020-06-19 07:47:31,卫星定位,12810
5219,2020-06-19 07:47:41,卫星定位,12810
5220,2020-06-19 07:47:51,卫星定位,12810
5221,2020-06-19 07:48:01,正在定位,12810
5222,2020-06-19 07:48:11,正在定位,12810
5223,2020-06-19 07:48:21,正在定位,12810
5224,2020-06-19 07:48:31,正在定位,12810
5225,2020-06-19 07:48:41,正在定位,12810
5226,2020-06-19 07:48:51,正在定位,12810
5227,2020-06-19 07:49:01,正在定位,12810
5228,2020-06-19 07:49:11,正在定位,12810
5229,2020-06-19 07:49:21,正在定位,12810
5230,2020-06-19 07:49:31,正在定位,12810
5231,2020-06-19 07:49:41,正在定位,12810
5232,2020-06-19 07:49:51,正在定位,12810
5233,2020-06-19 07:50:01,正在定位,12810
5234,2020-06-19 07:50:11,正在定位,12810
5235,2020-06-19 07:50:21,正在定位,12810
5236,2020-06-19 07:50:31,正在定位,12810
5237,2020-06-19 07:50:41,卫星定位,12810
5238,2020-06-19 07:50:51,卫星定位,12810
5239,2020-06-19 07:51:01,卫星定位,12810
5240,2020-06-19 07:51:11,卫星定位,12810
5241,2020-06-19 07:51:21,卫星定位,12810
5242,2020-06-19 07:51:31,卫星定位,12810
5243,2020-06-19 07:51:41,卫星定位,12810
5244,2020-06-19 07:51:51,卫星定位,12810
5245,2020-06-19 07:52:01,卫星定位,12810
5246,2020-06-19 07:52:11,卫星定位,12810
5247,2020-06-19 07:52:21,卫星定位,12810
5248,2020-06-19 07:52:31,卫星定位,12810
5249,2020-06-19 07:52:41,卫星定位,12810
5250,2020-06-19 07:52:51,卫星定位,12810
5251,2020-06-19 07:53:01,卫星定位,12810
5252,2020-06-19 07:54:41,卫星定位,12811
5253,2020-06-19 07:54:51,卫星定位,12811
5254,2020-06-19 07:55:01,卫星定位,12811
5255,2020-06-19 07:55:11,卫星定位,12811
5256,2020-06-19 07:55:21,卫星定位,12811
5257,2020-06-19 07:55:31,卫星定位,12812
5258,2020-06-19 07:55:41,卫星定位,12812
5259,2020-06-19 07:55:51,卫星定位,12812
5260,2020-06-19 07:56:01,卫星定位,12812
5261,2020-06-19 07:56:11,卫星定位,12812
5262,2020-06-19 07:56:21,卫星定位,12812
5263,2020-06-19 07:56:31,卫星定位,12812
5264,2020-06-19 07:56:41,卫星定位,12812
5265,2020-06-19 07:56:51,卫星定位,12812
5266,2020-06-19 07:57:01,卫星定位,12812
5267,2020-06-19 07:57:11,卫星定位,12812
5268,2020-06-19 07:57:21,卫星定位,12812
5269,2020-06-19 07:57:31,卫星定位,12812
5270,2020-06-19 07:57:41,卫星定位,12812
5271,2020-06-19 07:57:51,卫星定位,12812
5272,2020-06-19 07:58:01,卫星定位,12812
5273,2020-06-19 07:58:11,卫星定位,12812
5274,2020-06-19 07:58:21,卫星定位,12812
5275,2020-06-19 07:58:31,卫星定位,12812
5276,2020-06-19 07:58:41,卫星定位,12812
5277,2020-06-19 07:58:51,卫星定位,12812
5278,2020-06-19 07:59:01,卫星定位,12812
5279,2020-06-19 07:59:11,卫星定位,12812
5280,2020-06-19 07:59:21,卫星定位,12812
5281,2020-06-19 07:59:31,卫星定位,12813
5282,2020-06-19 07:59:41,卫星定位,12813
5283,2020-06-19 07:59:51,卫星定位,12813
5284,2020-06-19 08:00:01,卫星定位,12813
5285,2020-06-19 08:00:21,卫星定位,12813
5286,2020-06-19 08:00:31,卫星定位,12813
5287,2020-06-19 08:00:41,卫星定位,12813
5288,2020-06-19 08:00:51,卫星定位,12813
5289,2020-06-19 08:01:01,卫星定位,12813
5290,2020-06-19 08:01:11,卫星定位,12813
5291,2020-06-19 08:01:21,卫星定位,12813
5292,2020-06-19 08:01:31,卫星定位,12813
5293,2020-06-19 08:01:41,卫星定位,12813
5294,2020-06-19 08:01:51,卫星定位,12813
5295,2020-06-19 08:02:01,卫星定位,12813
5296,2020-06-19 08:02:11,卫星定位,12813
5297,2020-06-19 08:02:21,卫星定位,12813
5298,2020-06-19 08:02:31,卫星定位,12813
5299,2020-06-19 08:02:41,卫星定位,12813
5300,2020-06-19 08:02:51,卫星定位,12814
5301,2020-06-19 08:03:01,卫星定位,12814
5302,2020-06-19 08:03:11,卫星定位,12814
5303,2020-06-19 08:03:21,卫星定位,12814
5304,2020-06-19 08:03:31,卫星定位,12814
5305,2020-06-19 08:03:41,卫星定位,12814
5306,2020-06-19 08:03:51,卫星定位,12814
5307,2020-06-19 08:04:01,卫星定位,12814
5308,2020-06-19 08:04:11,卫星定位,12814
5309,2020-06-19 08:04:21,卫星定位,12814
5310,2020-06-19 08:04:31,卫星定位,12814
5311,2020-06-19 08:04:41,卫星定位,12814
5312,2020-06-19 08:05:01,卫星定位,12814
5313,2020-06-19 08:05:11,卫星定位,12814
5314,2020-06-19 08:05:21,卫星定位,12814
5315,2020-06-19 08:05:31,卫星定位,12814
5316,2020-06-19 08:05:41,卫星定位,12815
5317,2020-06-19 08:05:51,卫星定位,12815
5318,2020-06-19 08:06:01,卫星定位,12815
5319,2020-06-19 08:06:11,卫星定位,12815
5320,2020-06-19 08:06:21,卫星定位,12815
5321,2020-06-19 08:06:31,卫星定位,12815
5322,2020-06-19 08:06:41,卫星定位,12815
5323,2020-06-19 08:07:01,卫星定位,12815
5324,2020-06-19 08:07:11,卫星定位,12815
5325,2020-06-19 08:07:31,卫星定位,12815
5326,2020-06-19 08:07:41,卫星定位,12815
5327,2020-06-19 08:07:51,卫星定位,12815
5328,2020-06-19 08:08:01,卫星定位,12815
5329,2020-06-19 08:08:11,卫星定位,12815
5330,2020-06-19 08:08:31,卫星定位,12815
5331,2020-06-19 08:10:11,卫星定位,12817
5332,2020-06-19 08:10:21,卫星定位,12817
5333,2020-06-19 08:10:31,卫星定位,12817
5334,2020-06-19 08:10:41,卫星定位,12817
5335,2020-06-19 08:11:01,卫星定位,12818
5336,2020-06-19 08:11:11,卫星定位,12818
5337,2020-06-19 08:11:21,卫星定位,12818
5338,2020-06-19 08:11:31,卫星定位,12818
5339,2020-06-19 08:11:41,卫星定位,12818
5340,2020-06-19 08:11:51,卫星定位,12818
5341,2020-06-19 08:12:01,卫星定位,12818
5342,2020-06-19 08:12:11,卫星定位,12818
5343,2020-06-19 08:12:21,卫星定位,12819
5344,2020-06-19 08:12:41,卫星定位,12819
5345,2020-06-19 08:12:51,卫星定位,12819
5346,2020-06-19 08:13:01,卫星定位,12819
5347,2020-06-19 08:13:11,卫星定位,12819
5348,2020-06-19 08:13:31,卫星定位,12820
5349,2020-06-19 08:13:51,卫星定位,12820
5350,2020-06-19 08:14:01,卫星定位,12820
5351,2020-06-19 08:14:11,卫星定位,12820
5352,2020-06-19 08:14:21,卫星定位,12820
5353,2020-06-19 08:14:31,卫星定位,12820
5354,2020-06-19 08:14:41,卫星定位,12821
5355,2020-06-19 08:14:51,卫星定位,12821
5356,2020-06-19 08:15:01,卫星定位,12821
5357,2020-06-19 08:15:11,卫星定位,12821
5358,2020-06-19 08:15:21,卫星定位,12821
5359,2020-06-19 08:15:31,卫星定位,12821
5360,2020-06-19 08:15:41,卫星定位,12821
5361,2020-06-19 08:15:51,卫星定位,12821
5362,2020-06-19 08:16:01,卫星定位,12821
5363,2020-06-19 08:16:11,卫星定位,12821
5364,2020-06-19 08:16:21,卫星定位,12821
5365,2020-06-19 08:16:31,卫星定位,12821
5366,2020-06-19 08:16:41,卫星定位,12821
5367,2020-06-19 08:16:51,卫星定位,12821
5368,2020-06-19 08:17:01,卫星定位,12821
5369,2020-06-19 08:17:11,卫星定位,12821
5370,2020-06-19 08:17:21,卫星定位,12821
5371,2020-06-19 08:17:31,卫星定位,12821
5372,2020-06-19 08:17:41,卫星定位,12821
5373,2020-06-19 08:17:51,卫星定位,12821
5374,2020-06-19 08:18:01,卫星定位,12821
5375,2020-06-19 08:18:11,卫星定位,12821
5376,2020-06-19 08:18:21,卫星定位,12822
5377,2020-06-19 08:18:31,卫星定位,12822
5378,2020-06-19 08:18:51,卫星定位,12822
5379,2020-06-19 08:19:01,卫星定位,12822
5380,2020-06-19 08:19:11,卫星定位,12822
5381,2020-06-19 08:19:21,卫星定位,12822
5382,2020-06-19 08:19:31,卫星定位,12822
5383,2020-06-19 08:19:41,卫星定位,12822
5384,2020-06-19 08:20:41,卫星定位,12823
5385,2020-06-19 08:20:51,卫星定位,12823
5386,2020-06-19 08:21:01,卫星定位,12823
5387,2020-06-19 08:21:21,卫星定位,12823
5388,2020-06-19 08:21:31,卫星定位,12824
5389,2020-06-19 08:21:41,卫星定位,12824
5390,2020-06-19 08:21:51,卫星定位,12824
5391,2020-06-19 08:22:01,卫星定位,12824
5392,2020-06-19 08:22:11,卫星定位,12824
5393,2020-06-19 08:22:21,卫星定位,12824
5394,2020-06-19 08:22:31,卫星定位,12825
5395,2020-06-19 08:22:51,卫星定位,12825
5396,2020-06-19 08:23:01,卫星定位,12825
5397,2020-06-19 08:23:11,卫星定位,12825
5398,2020-06-19 08:23:21,卫星定位,12826
5399,2020-06-19 08:23:31,卫星定位,12826
5400,2020-06-19 08:23:41,卫星定位,12826
5401,2020-06-19 08:24:01,卫星定位,12826
5402,2020-06-19 08:24:11,卫星定位,12826
5403,2020-06-19 08:24:21,卫星定位,12826
5404,2020-06-19 08:24:31,卫星定位,12826
5405,2020-06-19 08:24:41,卫星定位,12826
5406,2020-06-19 08:24:51,卫星定位,12826
5407,2020-06-19 08:25:01,卫星定位,12826
5408,2020-06-19 08:25:11,卫星定位,12826
5409,2020-06-19 08:25:21,卫星定位,12827
5410,2020-06-19 08:25:31,卫星定位,12827
5411,2020-06-19 08:25:41,卫星定位,12827
5412,2020-06-19 08:25:51,卫星定位,12827
5413,2020-06-19 08:26:01,卫星定位,12827
5414,2020-06-19 08:26:11,卫星定位,12827
5415,2020-06-19 08:26:21,卫星定位,12827
5416,2020-06-19 08:26:31,卫星定位,12827
5417,2020-06-19 08:26:41,卫星定位,12827
5418,2020-06-19 08:26:51,卫星定位,12827
5419,2020-06-19 08:27:01,卫星定位,12827
5420,2020-06-19 08:27:11,卫星定位,12827
5421,2020-06-19 08:27:17,卫星定位,12827
5422,2020-06-19 08:27:27,卫星定位,12827
5423,2020-06-19 08:27:37,卫星定位,12827
5424,2020-06-19 08:27:47,卫星定位,12827
5425,2020-06-19 08:27:57,卫星定位,12827
5426,2020-06-19 08:28:57,卫星定位,12828
5427,2020-06-19 08:29:07,卫星定位,12828
5428,2020-06-19 08:29:17,卫星定位,12828
5429,2020-06-19 08:29:27,卫星定位,12828
5430,2020-06-19 08:29:37,卫星定位,12828
5431,2020-06-19 08:29:47,卫星定位,12829
5432,2020-06-19 08:29:57,卫星定位,12829
5433,2020-06-19 08:30:07,卫星定位,12829
5434,2020-06-19 08:30:17,卫星定位,12829
5435,2020-06-19 08:30:27,卫星定位,12829
5436,2020-06-19 08:30:37,卫星定位,12830
5437,2020-06-19 08:30:47,卫星定位,12830
5438,2020-06-19 08:31:07,卫星定位,12830
5439,2020-06-19 08:31:17,卫星定位,12830
5440,2020-06-19 08:31:27,卫星定位,12830
5441,2020-06-19 08:31:37,卫星定位,12831
5442,2020-06-19 08:31:47,卫星定位,12831
5443,2020-06-19 08:31:57,卫星定位,12831
5444,2020-06-19 08:32:07,卫星定位,12831
5445,2020-06-19 08:32:17,卫星定位,12831
5446,2020-06-19 08:32:27,卫星定位,12831
5447,2020-06-19 08:32:37,卫星定位,12831
5448,2020-06-19 08:32:47,卫星定位,12831
5449,2020-06-19 08:32:57,卫星定位,12831
5450,2020-06-19 08:33:07,卫星定位,12831
5451,2020-06-19 08:33:17,卫星定位,12831
5452,2020-06-19 08:33:27,卫星定位,12831
5453,2020-06-19 08:33:47,卫星定位,12831
5454,2020-06-19 08:33:57,卫星定位,12831
5455,2020-06-19 08:34:07,卫星定位,12831
5456,2020-06-19 08:34:17,卫星定位,12831
5457,2020-06-19 08:34:27,卫星定位,12831
5458,2020-06-19 08:34:47,卫星定位,12831
5459,2020-06-19 08:34:57,卫星定位,12831
5460,2020-06-19 08:35:07,卫星定位,12831
5461,2020-06-19 08:35:17,卫星定位,12831
5462,2020-06-19 08:35:27,卫星定位,12831
5463,2020-06-19 08:35:47,卫星定位,12831
5464,2020-06-19 08:35:57,卫星定位,12831
5465,2020-06-19 08:36:07,卫星定位,12832
5466,2020-06-19 08:36:17,卫星定位,12832
5467,2020-06-19 08:36:27,卫星定位,12832
5468,2020-06-19 08:36:37,卫星定位,12832
5469,2020-06-19 08:36:47,卫星定位,12832
5470,2020-06-19 08:36:57,卫星定位,12832
5471,2020-06-19 08:37:07,卫星定位,12832
5472,2020-06-19 08:37:17,卫星定位,12832
5473,2020-06-19 08:37:27,卫星定位,12833
5474,2020-06-19 08:37:37,卫星定位,12833
5475,2020-06-19 08:37:47,卫星定位,12833
5476,2020-06-19 08:37:57,卫星定位,12833
5477,2020-06-19 08:38:07,卫星定位,12833
5478,2020-06-19 08:38:17,卫星定位,12833
5479,2020-06-19 08:38:27,卫星定位,12833
5480,2020-06-19 08:38:37,卫星定位,12833
5481,2020-06-19 08:38:47,卫星定位,12833
5482,2020-06-19 08:38:57,卫星定位,12833
5483,2020-06-19 08:39:37,卫星定位,12833
5484,2020-06-19 08:39:47,卫星定位,12833
5485,2020-06-19 08:39:57,卫星定位,12833
5486,2020-06-19 08:40:07,卫星定位,12834
5487,2020-06-19 08:40:17,卫星定位,12834
5488,2020-06-19 08:40:27,卫星定位,12834
5489,2020-06-19 08:40:37,卫星定位,12834
5490,2020-06-19 08:40:47,卫星定位,12834
5491,2020-06-19 08:40:57,卫星定位,12834
5492,2020-06-19 08:41:07,卫星定位,12834
5493,2020-06-19 08:41:17,卫星定位,12834
5494,2020-06-19 08:41:27,卫星定位,12834
5495,2020-06-19 08:41:37,卫星定位,12834
5496,2020-06-19 08:41:47,卫星定位,12834
5497,2020-06-19 08:41:57,卫星定位,12834
5498,2020-06-19 08:42:07,卫星定位,12834
5499,2020-06-19 08:42:17,卫星定位,12835
5500,2020-06-19 08:42:27,卫星定位,12835
5501,2020-06-19 08:42:37,卫星定位,12835
5502,2020-06-19 08:42:47,卫星定位,12835
5503,2020-06-19 08:42:57,卫星定位,12835
5504,2020-06-19 08:43:07,卫星定位,12835
5505,2020-06-19 08:43:17,卫星定位,12835
5506,2020-06-19 08:43:27,卫星定位,12835
5507,2020-06-19 08:43:37,卫星定位,12836
5508,2020-06-19 08:43:47,卫星定位,12836
5509,2020-06-19 08:43:57,卫星定位,12836
5510,2020-06-19 08:44:07,卫星定位,12836
5511,2020-06-19 08:44:27,卫星定位,12836
5512,2020-06-19 08:44:37,卫星定位,12836
5513,2020-06-19 08:44:47,卫星定位,12836
5514,2020-06-19 08:44:57,卫星定位,12836
5515,2020-06-19 08:45:07,卫星定位,12836
5516,2020-06-19 08:45:17,卫星定位,12836
5517,2020-06-19 08:45:37,卫星定位,12836
5518,2020-06-19 08:45:47,卫星定位,12836
5519,2020-06-19 08:45:57,卫星定位,12836
5520,2020-06-19 08:46:07,卫星定位,12836
5521,2020-06-19 08:46:17,卫星定位,12836
5522,2020-06-19 08:46:27,卫星定位,12837
5523,2020-06-19 08:46:37,卫星定位,12837
5524,2020-06-19 08:46:47,卫星定位,12837
5525,2020-06-19 08:46:57,卫星定位,12837
5526,2020-06-19 08:47:07,卫星定位,12837
5527,2020-06-19 08:47:17,卫星定位,12837
5528,2020-06-19 08:47:37,卫星定位,12838
5529,2020-06-19 08:47:47,卫星定位,12838
5530,2020-06-19 08:47:57,卫星定位,12838
5531,2020-06-19 08:48:07,卫星定位,12838
5532,2020-06-19 08:48:17,卫星定位,12838
5533,2020-06-19 08:48:27,卫星定位,12839
5534,2020-06-19 08:48:37,卫星定位,12839
5535,2020-06-19 08:48:57,卫星定位,12839
5536,2020-06-19 08:49:07,卫星定位,12839
5537,2020-06-19 08:49:17,卫星定位,12839
5538,2020-06-19 08:49:27,卫星定位,12839
5539,2020-06-19 08:49:37,卫星定位,12839
5540,2020-06-19 08:51:37,卫星定位,12840
5541,2020-06-19 08:51:47,卫星定位,12840
5542,2020-06-19 08:51:57,卫星定位,12840
5543,2020-06-19 08:52:07,卫星定位,12840
5544,2020-06-19 08:52:17,卫星定位,12840
5545,2020-06-19 08:52:27,卫星定位,12840
5546,2020-06-19 08:52:37,卫星定位,12840
5547,2020-06-19 08:52:47,卫星定位,12840
5548,2020-06-19 08:52:57,正在定位,12840
5549,2020-06-19 08:53:07,卫星定位,12840
5550,2020-06-19 08:53:17,卫星定位,12840
5551,2020-06-19 08:53:27,卫星定位,12840
5552,2020-06-19 08:53:37,卫星定位,12840
5553,2020-06-19 08:53:47,卫星定位,12840
5554,2020-06-19 08:53:57,卫星定位,12840
5555,2020-06-19 08:54:07,卫星定位,12840
5556,2020-06-19 08:54:17,卫星定位,12840
5557,2020-06-19 08:54:27,卫星定位,12841
5558,2020-06-19 08:54:37,卫星定位,12841
5559,2020-06-19 08:54:47,卫星定位,12841
5560,2020-06-19 08:54:57,卫星定位,12841
5561,2020-06-19 08:55:07,卫星定位,12841
5562,2020-06-19 08:55:17,卫星定位,12841
5563,2020-06-19 08:55:27,卫星定位,12841
5564,2020-06-19 08:55:37,卫星定位,12841
5565,2020-06-19 08:55:47,卫星定位,12841
5566,2020-06-19 08:55:57,卫星定位,12841
5567,2020-06-19 08:56:02,卫星定位,12841
5568,2020-06-19 08:56:12,卫星定位,12841
5569,2020-06-19 08:56:22,卫星定位,12841
5570,2020-06-19 08:56:32,卫星定位,12841
5571,2020-06-19 08:56:42,卫星定位,12841
5572,2020-06-19 08:56:52,卫星定位,12841
5573,2020-06-19 08:57:02,卫星定位,12841
5574,2020-06-19 08:57:12,卫星定位,12841
5575,2020-06-19 08:57:22,卫星定位,12841
5576,2020-06-19 08:57:32,卫星定位,12841
5577,2020-06-19 08:57:42,卫星定位,12841
5578,2020-06-19 08:57:52,卫星定位,12841
5579,2020-06-19 08:57:58,卫星定位,12841
5580,2020-06-19 09:06:23,正在定位,12841
5581,2020-06-19 09:15:39,正在定位,12841
5582,2020-06-19 09:24:54,正在定位,12841
5583,2020-06-19 09:34:10,正在定位,12841
5584,2020-06-19 09:43:28,正在定位,12841
5585,2020-06-19 09:52:44,正在定位,12841
5586,2020-06-19 10:02:02,正在定位,12841
5587,2020-06-19 10:11:17,正在定位,12841
5588,2020-06-19 10:20:36,正在定位,12841
5589,2020-06-19 10:29:55,正在定位,12841
5590,2020-06-19 10:39:13,正在定位,12841
5591,2020-06-19 10:48:32,正在定位,12841
5592,2020-06-19 10:57:51,正在定位,12841
5593,2020-06-19 11:07:06,正在定位,12841
5594,2020-06-19 11:16:24,正在定位,12841
5595,2020-06-19 11:25:39,正在定位,12841
5596,2020-06-19 11:34:55,正在定位,12841
5597,2020-06-19 11:44:09,正在定位,12841
5598,2020-06-19 11:53:28,正在定位,12841
5599,2020-06-19 12:02:46,正在定位,12841
5600,2020-06-19 12:12:05,正在定位,12841
5601,2020-06-19 12:21:23,正在定位,12841
5602,2020-06-19 12:30:42,正在定位,12841
5603,2020-06-19 12:39:57,正在定位,12841
5604,2020-06-19 12:49:12,正在定位,12841
5605,2020-06-19 12:58:31,正在定位,12841
5606,2020-06-19 13:07:49,正在定位,12841
5607,2020-06-19 13:17:08,正在定位,12841
5608,2020-06-19 13:26:27,正在定位,12841
5609,2020-06-19 13:35:43,正在定位,12841
5610,2020-06-19 13:45:01,正在定位,12841
5611,2020-06-19 13:54:17,正在定位,12841
5612,2020-06-19 14:03:35,正在定位,12841
5613,2020-06-19 14:12:54,正在定位,12841
5614,2020-06-19 14:22:09,正在定位,12841
5615,2020-06-19 14:31:25,正在定位,12841
5616,2020-06-19 14:40:43,正在定位,12841
5617,2020-06-19 14:50:02,正在定位,12841
5618,2020-06-19 14:59:21,正在定位,12841
5619,2020-06-19 15:08:37,正在定位,12841
5620,2020-06-19 15:17:55,正在定位,12841
5621,2020-06-19 15:27:15,正在定位,12841
